fipscode,level,precinctsreportingpct,last,votepct
12081,FIPSCode,1.0,Castle,0.001783
12081,FIPSCode,1.0,De La Fuente,0.000788
12083,FIPSCode,1.0,Trump,0.617254
12083,FIPSCode,1.0,Clinton,0.355133
12083,FIPSCode,1.0,Johnson,0.019262
12083,FIPSCode,1.0,Stein,0.005564
12083,FIPSCode,1.0,Castle,0.001803
12083,FIPSCode,1.0,De La Fuente,0.000985
12085,FIPSCode,1.0,Trump,0.620151
12085,FIPSCode,1.0,Clinton,0.351839
12085,FIPSCode,1.0,Johnson,0.021028
12085,FIPSCode,1.0,Stein,0.005525
12085,FIPSCode,1.0,Castle,0.001002
12085,FIPSCode,1.0,De La Fuente,0.000455
12087,FIPSCode,1.0,Trump,0.515655
12087,FIPSCode,1.0,Clinton,0.446608
12087,FIPSCode,1.0,Johnson,0.026626
12087,FIPSCode,1.0,Stein,0.00937
12087,FIPSCode,1.0,Castle,0.000965
12087,FIPSCode,1.0,De La Fuente,0.000777
12089,FIPSCode,1.0,Trump,0.735211
12089,FIPSCode,1.0,Clinton,0.233205
12089,FIPSCode,1.0,Johnson,0.02564
12089,FIPSCode,1.0,Stein,0.004034
12089,FIPSCode,1.0,Castle,0.001438
12089,FIPSCode,1.0,De La Fuente,0.000472
12091,FIPSCode,1.0,Trump,0.712856
12091,FIPSCode,1.0,Clinton,0.235791
12091,FIPSCode,1.0,Johnson,0.041358
12091,FIPSCode,1.0,Stein,0.006058
12091,FIPSCode,1.0,Castle,0.003163
12091,FIPSCode,1.0,De La Fuente,0.000773
12093,FIPSCode,1.0,Trump,0.685271
12093,FIPSCode,1.0,Clinton,0.289973
12093,FIPSCode,1.0,Johnson,0.017139
12093,FIPSCode,1.0,Stein,0.003882
12093,FIPSCode,1.0,Castle,0.002271
12093,FIPSCode,1.0,De La Fuente,0.001465
12095,FIPSCode,1.0,Trump,0.357366
12095,FIPSCode,1.0,Clinton,0.603911
12095,FIPSCode,1.0,Johnson,0.026513
12095,FIPSCode,1.0,Stein,0.008745
12095,FIPSCode,1.0,Castle,0.002175
12095,FIPSCode,1.0,De La Fuente,0.001291
12097,FIPSCode,1.0,Trump,0.358765
12097,FIPSCode,1.0,Clinton,0.609517
12097,FIPSCode,1.0,Johnson,0.020049
12097,FIPSCode,1.0,Stein,0.007154
12097,FIPSCode,1.0,Castle,0.002553
12097,FIPSCode,1.0,De La Fuente,0.001961
12099,FIPSCode,1.0,Trump,0.411283
12099,FIPSCode,1.0,Clinton,0.565696
12099,FIPSCode,1.0,Johnson,0.015657
12099,FIPSCode,1.0,Stein,0.005621
12099,FIPSCode,1.0,Castle,0.001086
12099,FIPSCode,1.0,De La Fuente,0.000657
12101,FIPSCode,1.0,Trump,0.58931
12101,FIPSCode,1.0,Clinton,0.37383
12101,FIPSCode,1.0,Johnson,0.025418
12101,FIPSCode,1.0,Stein,0.007913
12101,FIPSCode,1.0,Castle,0.002397
12101,FIPSCode,1.0,De La Fuente,0.001132
12103,FIPSCode,1.0,Trump,0.485793
12103,FIPSCode,1.0,Clinton,0.474623
12103,FIPSCode,1.0,Johnson,0.027675
12103,FIPSCode,1.0,Stein,0.009364
12103,FIPSCode,1.0,Castle,0.001706
12103,FIPSCode,1.0,De La Fuente,0.000839
12105,FIPSCode,1.0,Trump,0.553725
12105,FIPSCode,1.0,Clinton,0.413044
12105,FIPSCode,1.0,Johnson,0.023953
12105,FIPSCode,1.0,Stein,0.005793
12105,FIPSCode,1.0,Castle,0.00236
12105,FIPSCode,1.0,De La Fuente,0.001126
12107,FIPSCode,1.0,Trump,0.668478
12107,FIPSCode,1.0,Clinton,0.304798
12107,FIPSCode,1.0,Johnson,0.018027
12107,FIPSCode,1.0,Stein,0.006613
12107,FIPSCode,1.0,Castle,0.001449
12107,FIPSCode,1.0,De La Fuente,0.000634
12109,FIPSCode,1.0,Trump,0.649638
12109,FIPSCode,1.0,Clinton,0.315714
12109,FIPSCode,1.0,Johnson,0.026459
12109,FIPSCode,1.0,Stein,0.006329
12109,FIPSCode,1.0,Castle,0.001223
12109,FIPSCode,1.0,De La Fuente,0.000637
12111,FIPSCode,1.0,Trump,0.499045
12111,FIPSCode,1.0,Clinton,0.474849
12111,FIPSCode,1.0,Johnson,0.017572
12111,FIPSCode,1.0,Stein,0.006156
12111,FIPSCode,1.0,Castle,0.001427
12111,FIPSCode,1.0,De La Fuente,0.000951
12113,FIPSCode,1.0,Trump,0.744655
12113,FIPSCode,1.0,Clinton,0.21043
12113,FIPSCode,1.0,Johnson,0.035592
12113,FIPSCode,1.0,Stein,0.005972
12113,FIPSCode,1.0,Castle,0.002724
12113,FIPSCode,1.0,De La Fuente,0.000627
12115,FIPSCode,1.0,Trump,0.54326
12115,FIPSCode,1.0,Clinton,0.427272
12115,FIPSCode,1.0,Johnson,0.020584
12115,FIPSCode,1.0,Stein,0.006968
12115,FIPSCode,1.0,Castle,0.001371
12115,FIPSCode,1.0,De La Fuente,0.000546
12117,FIPSCode,1.0,Trump,0.486658
12117,FIPSCode,1.0,Clinton,0.470965
12117,FIPSCode,1.0,Johnson,0.030286
12117,FIPSCode,1.0,Stein,0.008778
12117,FIPSCode,1.0,Castle,0.002294
12117,FIPSCode,1.0,De La Fuente,0.001018
12119,FIPSCode,1.0,Trump,0.687807
12119,FIPSCode,1.0,Clinton,0.295289
12119,FIPSCode,1.0,Johnson,0.012666
12119,FIPSCode,1.0,Stein,0.002622
12119,FIPSCode,1.0,Castle,0.001096
12119,FIPSCode,1.0,De La Fuente,0.000522
12121,FIPSCode,1.0,Trump,0.764297
12121,FIPSCode,1.0,Clinton,0.212058
12121,FIPSCode,1.0,Johnson,0.01653
12121,FIPSCode,1.0,Stein,0.004333
12121,FIPSCode,1.0,Castle,0.002247
12121,FIPSCode,1.0,De La Fuente,0.000535
12123,FIPSCode,1.0,Trump,0.745963
12123,FIPSCode,1.0,Clinton,0.231647
12123,FIPSCode,1.0,Johnson,0.016254
12123,FIPSCode,1.0,Stein,0.003552
12123,FIPSCode,1.0,Castle,0.002153
12123,FIPSCode,1.0,De La Fuente,0.000431
12125,FIPSCode,1.0,Trump,0.802248
12125,FIPSCode,1.0,Clinton,0.178082
12125,FIPSCode,1.0,Johnson,0.015806
12125,FIPSCode,1.0,Stein,0.002107
12125,FIPSCode,1.0,Castle,0.001229
12125,FIPSCode,1.0,De La Fuente,0.000527
12127,FIPSCode,1.0,Trump,0.548214
12127,FIPSCode,1.0,Clinton,0.418198
12127,FIPSCode,1.0,Johnson,0.023426
12127,FIPSCode,1.0,Stein,0.007678
12127,FIPSCode,1.0,Castle,0.001687
12127,FIPSCode,1.0,De La Fuente,0.000797
12129,FIPSCode,1.0,Trump,0.684821
12129,FIPSCode,1.0,Clinton,0.283257
12129,FIPSCode,1.0,Johnson,0.024625
12129,FIPSCode,1.0,Stein,0.0043
12129,FIPSCode,1.0,Castle,0.002085
12129,FIPSCode,1.0,De La Fuente,0.000912
12131,FIPSCode,1.0,Trump,0.765704
12131,FIPSCode,1.0,Clinton,0.204418
12131,FIPSCode,1.0,Johnson,0.023278
12131,FIPSCode,1.0,Stein,0.004222
12131,FIPSCode,1.0,Castle,0.001784
12131,FIPSCode,1.0,De La Fuente,0.000595
12133,FIPSCode,1.0,Trump,0.774202
12133,FIPSCode,1.0,Clinton,0.20294
12133,FIPSCode,1.0,Johnson,0.01721
12133,FIPSCode,1.0,Castle,0.003048
12133,FIPSCode,1.0,Stein,0.001972
12133,FIPSCode,1.0,De La Fuente,0.000627
,state,1.0,Trump,0.510487
,state,1.0,Clinton,0.458893
,state,1.0,Johnson,0.030619
13001,FIPSCode,1.0,Trump,0.784297
13001,FIPSCode,1.0,Clinton,0.204711
13001,FIPSCode,1.0,Johnson,0.010992
13003,FIPSCode,1.0,Trump,0.71954
13003,FIPSCode,1.0,Clinton,0.26705
13003,FIPSCode,1.0,Johnson,0.01341
13005,FIPSCode,1.0,Trump,0.837024
13005,FIPSCode,1.0,Clinton,0.151281
13005,FIPSCode,1.0,Johnson,0.011694
13007,FIPSCode,1.0,Trump,0.538194
13007,FIPSCode,1.0,Clinton,0.451389
13007,FIPSCode,1.0,Johnson,0.010417
13009,FIPSCode,1.0,Trump,0.478491
13009,FIPSCode,1.0,Clinton,0.495462
13009,FIPSCode,1.0,Johnson,0.026047
13011,FIPSCode,1.0,Trump,0.88259
13011,FIPSCode,1.0,Clinton,0.098417
13011,FIPSCode,1.0,Johnson,0.018993
13013,FIPSCode,1.0,Trump,0.732129
13013,FIPSCode,1.0,Clinton,0.228227
13013,FIPSCode,1.0,Johnson,0.039645
13015,FIPSCode,1.0,Trump,0.760978
13015,FIPSCode,1.0,Clinton,0.208925
13015,FIPSCode,1.0,Johnson,0.030097
13017,FIPSCode,1.0,Trump,0.630416
13017,FIPSCode,1.0,Clinton,0.35424
13017,FIPSCode,1.0,Johnson,0.015343
13019,FIPSCode,1.0,Trump,0.823512
13019,FIPSCode,1.0,Clinton,0.159022
13019,FIPSCode,1.0,Johnson,0.017467
13021,FIPSCode,1.0,Trump,0.386065
13021,FIPSCode,1.0,Clinton,0.5907
13021,FIPSCode,1.0,Johnson,0.023235
13023,FIPSCode,1.0,Trump,0.752377
13023,FIPSCode,1.0,Clinton,0.222739
13023,FIPSCode,1.0,Johnson,0.024884
13025,FIPSCode,1.0,Trump,0.884774
13025,FIPSCode,1.0,Clinton,0.098379
13025,FIPSCode,1.0,Johnson,0.016847
13027,FIPSCode,1.0,Trump,0.585787
13027,FIPSCode,1.0,Clinton,0.400127
13027,FIPSCode,1.0,Johnson,0.014087
13029,FIPSCode,1.0,Trump,0.697978
13029,FIPSCode,1.0,Clinton,0.266092
13029,FIPSCode,1.0,Johnson,0.03593
13031,FIPSCode,1.0,Trump,0.597948
13031,FIPSCode,1.0,Clinton,0.366801
13031,FIPSCode,1.0,Johnson,0.03525
13033,FIPSCode,1.0,Trump,0.480269
13033,FIPSCode,1.0,Clinton,0.505935
13033,FIPSCode,1.0,Johnson,0.013795
13035,FIPSCode,1.0,Trump,0.708769
13035,FIPSCode,1.0,Clinton,0.270761
13035,FIPSCode,1.0,Johnson,0.020471
13037,FIPSCode,1.0,Trump,0.409877
13037,FIPSCode,1.0,Clinton,0.582222
13037,FIPSCode,1.0,Johnson,0.007901
13039,FIPSCode,1.0,Trump,0.652393
13039,FIPSCode,1.0,Clinton,0.314272
13039,FIPSCode,1.0,Johnson,0.033335
13043,FIPSCode,1.0,Trump,0.707946
13043,FIPSCode,1.0,Clinton,0.272655
13043,FIPSCode,1.0,Johnson,0.019399
13045,FIPSCode,1.0,Trump,0.684984
13045,FIPSCode,1.0,Clinton,0.284313
13045,FIPSCode,1.0,Johnson,0.030703
13047,FIPSCode,1.0,Trump,0.786942
13047,FIPSCode,1.0,Clinton,0.179848
13047,FIPSCode,1.0,Johnson,0.03321
13049,FIPSCode,1.0,Trump,0.736094
13049,FIPSCode,1.0,Clinton,0.250437
13049,FIPSCode,1.0,Johnson,0.01347
13051,FIPSCode,1.0,Trump,0.409828
13051,FIPSCode,1.0,Clinton,0.55875
13051,FIPSCode,1.0,Johnson,0.031422
13053,FIPSCode,1.0,Trump,0.540288
13053,FIPSCode,1.0,Clinton,0.427338
13053,FIPSCode,1.0,Johnson,0.032374
13055,FIPSCode,1.0,Trump,0.783083
13055,FIPSCode,1.0,Clinton,0.195468
13055,FIPSCode,1.0,Johnson,0.021449
13057,FIPSCode,1.0,Trump,0.727256
13057,FIPSCode,1.0,Clinton,0.227522
13057,FIPSCode,1.0,Johnson,0.045223
13059,FIPSCode,1.0,Trump,0.286813
13059,FIPSCode,1.0,Clinton,0.667652
13059,FIPSCode,1.0,Johnson,0.045536
13061,FIPSCode,1.0,Trump,0.445319
13061,FIPSCode,1.0,Clinton,0.548387
13061,FIPSCode,1.0,Johnson,0.006294
13063,FIPSCode,1.0,Trump,0.136685
13063,FIPSCode,1.0,Clinton,0.845512
13063,FIPSCode,1.0,Johnson,0.017803
13065,FIPSCode,1.0,Trump,0.705762
13065,FIPSCode,1.0,Clinton,0.280343
13065,FIPSCode,1.0,Johnson,0.013895
13067,FIPSCode,1.0,Trump,0.466908
13067,FIPSCode,1.0,Clinton,0.488921
13067,FIPSCode,1.0,Johnson,0.044171
13069,FIPSCode,1.0,Trump,0.689041
13069,FIPSCode,1.0,Clinton,0.294215
13069,FIPSCode,1.0,Johnson,0.016745
13071,FIPSCode,1.0,Trump,0.727741
13071,FIPSCode,1.0,Clinton,0.254614
13071,FIPSCode,1.0,Johnson,0.017646
13073,FIPSCode,1.0,Trump,0.670667
13073,FIPSCode,1.0,Clinton,0.293998
13073,FIPSCode,1.0,Johnson,0.035335
13075,FIPSCode,1.0,Trump,0.691276
13075,FIPSCode,1.0,Clinton,0.290184
13075,FIPSCode,1.0,Johnson,0.01854
13077,FIPSCode,1.0,Trump,0.693273
13077,FIPSCode,1.0,Clinton,0.270297
13077,FIPSCode,1.0,Johnson,0.03643
13079,FIPSCode,1.0,Trump,0.704184
13079,FIPSCode,1.0,Clinton,0.275281
13079,FIPSCode,1.0,Johnson,0.020535
13081,FIPSCode,1.0,Trump,0.605564
13081,FIPSCode,1.0,Clinton,0.377662
13081,FIPSCode,1.0,Johnson,0.016773
13083,FIPSCode,1.0,Trump,0.809196
13083,FIPSCode,1.0,Clinton,0.154598
13083,FIPSCode,1.0,Johnson,0.036206
13085,FIPSCode,1.0,Trump,0.845865
13085,FIPSCode,1.0,Clinton,0.123718
13085,FIPSCode,1.0,Johnson,0.030417
13087,FIPSCode,1.0,Trump,0.586173
13087,FIPSCode,1.0,Clinton,0.401558
13087,FIPSCode,1.0,Johnson,0.012269
13089,FIPSCode,1.0,Trump,0.164695
13089,FIPSCode,1.0,Clinton,0.804374
13089,FIPSCode,1.0,Johnson,0.030931
13091,FIPSCode,1.0,Trump,0.717491
13091,FIPSCode,1.0,Clinton,0.262789
13091,FIPSCode,1.0,Johnson,0.01972
13093,FIPSCode,1.0,Trump,0.505571
13093,FIPSCode,1.0,Clinton,0.4851
13093,FIPSCode,1.0,Johnson,0.009329
13095,FIPSCode,1.0,Trump,0.300782
13095,FIPSCode,1.0,Clinton,0.685255
13095,FIPSCode,1.0,Johnson,0.013963
13097,FIPSCode,1.0,Trump,0.432231
13097,FIPSCode,1.0,Clinton,0.540006
13097,FIPSCode,1.0,Johnson,0.027762
13099,FIPSCode,1.0,Trump,0.533333
13099,FIPSCode,1.0,Clinton,0.453083
13099,FIPSCode,1.0,Johnson,0.013584
13101,FIPSCode,1.0,Trump,0.856293
13101,FIPSCode,1.0,Clinton,0.132653
13101,FIPSCode,1.0,Johnson,0.011054
13103,FIPSCode,1.0,Trump,0.76365
13103,FIPSCode,1.0,Clinton,0.20734
13103,FIPSCode,1.0,Johnson,0.02901
13105,FIPSCode,1.0,Trump,0.66399
13105,FIPSCode,1.0,Clinton,0.31857
13105,FIPSCode,1.0,Johnson,0.01744
13107,FIPSCode,1.0,Trump,0.680051
13107,FIPSCode,1.0,Clinton,0.310389
13107,FIPSCode,1.0,Johnson,0.00956
13109,FIPSCode,1.0,Trump,0.667407
13109,FIPSCode,1.0,Clinton,0.313715
13109,FIPSCode,1.0,Johnson,0.018878
13111,FIPSCode,1.0,Trump,0.817865
13111,FIPSCode,1.0,Clinton,0.163284
13111,FIPSCode,1.0,Johnson,0.01885
13113,FIPSCode,1.0,Trump,0.579929
13113,FIPSCode,1.0,Clinton,0.385273
13113,FIPSCode,1.0,Johnson,0.034798
13115,FIPSCode,1.0,Trump,0.701866
13115,FIPSCode,1.0,Clinton,0.266583
13115,FIPSCode,1.0,Johnson,0.031551
13117,FIPSCode,1.0,Trump,0.717127
13117,FIPSCode,1.0,Clinton,0.240873
13117,FIPSCode,1.0,Johnson,0.042
13119,FIPSCode,1.0,Trump,0.832429
13119,FIPSCode,1.0,Clinton,0.146684
13119,FIPSCode,1.0,Johnson,0.020887
13121,FIPSCode,1.0,Trump,0.273533
13121,FIPSCode,1.0,Clinton,0.689855
13121,FIPSCode,1.0,Johnson,0.036612
13123,FIPSCode,1.0,Trump,0.822693
13123,FIPSCode,1.0,Clinton,0.154299
13123,FIPSCode,1.0,Johnson,0.023007
13125,FIPSCode,1.0,Trump,0.888489
13125,FIPSCode,1.0,Clinton,0.099281
13125,FIPSCode,1.0,Johnson,0.01223
13127,FIPSCode,1.0,Trump,0.630629
13127,FIPSCode,1.0,Clinton,0.345186
13127,FIPSCode,1.0,Johnson,0.024185
13129,FIPSCode,1.0,Trump,0.804651
13129,FIPSCode,1.0,Clinton,0.168494
13129,FIPSCode,1.0,Johnson,0.026855
13131,FIPSCode,1.0,Trump,0.657863
13131,FIPSCode,1.0,Clinton,0.327464
13131,FIPSCode,1.0,Johnson,0.014672
13133,FIPSCode,1.0,Trump,0.621041
13133,FIPSCode,1.0,Clinton,0.361878
13133,FIPSCode,1.0,Johnson,0.017081
13135,FIPSCode,1.0,Trump,0.451391
13135,FIPSCode,1.0,Clinton,0.510241
13135,FIPSCode,1.0,Johnson,0.038368
13137,FIPSCode,1.0,Trump,0.817528
13137,FIPSCode,1.0,Clinton,0.153899
13137,FIPSCode,1.0,Johnson,0.028573
13139,FIPSCode,1.0,Trump,0.736727
13139,FIPSCode,1.0,Clinton,0.230419
13139,FIPSCode,1.0,Johnson,0.032854
13141,FIPSCode,1.0,Trump,0.235475
13141,FIPSCode,1.0,Clinton,0.754469
13141,FIPSCode,1.0,Johnson,0.010056
13143,FIPSCode,1.0,Trump,0.846432
13143,FIPSCode,1.0,Clinton,0.130254
13143,FIPSCode,1.0,Johnson,0.023313
13145,FIPSCode,1.0,Trump,0.727761
13145,FIPSCode,1.0,Clinton,0.249131
13145,FIPSCode,1.0,Johnson,0.023108
13147,FIPSCode,1.0,Trump,0.722817
13147,FIPSCode,1.0,Clinton,0.256448
13147,FIPSCode,1.0,Johnson,0.020734
13149,FIPSCode,1.0,Trump,0.801236
13149,FIPSCode,1.0,Clinton,0.176652
13149,FIPSCode,1.0,Johnson,0.022111
13151,FIPSCode,1.0,Trump,0.465214
13151,FIPSCode,1.0,Clinton,0.509299
13151,FIPSCode,1.0,Johnson,0.025487
13153,FIPSCode,1.0,Trump,0.59303
13153,FIPSCode,1.0,Clinton,0.377494
13153,FIPSCode,1.0,Johnson,0.029476
13155,FIPSCode,1.0,Trump,0.741064
13155,FIPSCode,1.0,Clinton,0.243111
13155,FIPSCode,1.0,Johnson,0.015825
13157,FIPSCode,1.0,Trump,0.803571
13157,FIPSCode,1.0,Clinton,0.165665
13157,FIPSCode,1.0,Johnson,0.030765
13159,FIPSCode,1.0,Trump,0.723892
13159,FIPSCode,1.0,Clinton,0.256351
13159,FIPSCode,1.0,Johnson,0.019758
13161,FIPSCode,1.0,Trump,0.806128
13161,FIPSCode,1.0,Clinton,0.176979
13161,FIPSCode,1.0,Johnson,0.016893
13163,FIPSCode,1.0,Trump,0.440466
13163,FIPSCode,1.0,Clinton,0.549468
13163,FIPSCode,1.0,Johnson,0.010066
13165,FIPSCode,1.0,Trump,0.620904
13165,FIPSCode,1.0,Clinton,0.367955
13165,FIPSCode,1.0,Johnson,0.01114
13167,FIPSCode,1.0,Trump,0.684139
13167,FIPSCode,1.0,Clinton,0.308528
13167,FIPSCode,1.0,Johnson,0.007333
13169,FIPSCode,1.0,Trump,0.663021
13169,FIPSCode,1.0,Clinton,0.316222
13169,FIPSCode,1.0,Johnson,0.020757
13171,FIPSCode,1.0,Trump,0.684155
13171,FIPSCode,1.0,Clinton,0.299235
13171,FIPSCode,1.0,Johnson,0.01661
13173,FIPSCode,1.0,Trump,0.692979
13173,FIPSCode,1.0,Clinton,0.281523
13173,FIPSCode,1.0,Johnson,0.025498
13175,FIPSCode,1.0,Trump,0.637246
13175,FIPSCode,1.0,Clinton,0.346683
13175,FIPSCode,1.0,Johnson,0.016071
13177,FIPSCode,1.0,Trump,0.754233
13177,FIPSCode,1.0,Clinton,0.224584
13177,FIPSCode,1.0,Johnson,0.021183
13179,FIPSCode,1.0,Trump,0.380592
13179,FIPSCode,1.0,Clinton,0.592914
13179,FIPSCode,1.0,Johnson,0.026494
13181,FIPSCode,1.0,Trump,0.672599
13181,FIPSCode,1.0,Clinton,0.310336
13181,FIPSCode,1.0,Johnson,0.017065
13183,FIPSCode,1.0,Trump,0.637843
13183,FIPSCode,1.0,Clinton,0.330338
13183,FIPSCode,1.0,Johnson,0.031819
13185,FIPSCode,1.0,Trump,0.574971
13185,FIPSCode,1.0,Clinton,0.40034
13185,FIPSCode,1.0,Johnson,0.024689
13187,FIPSCode,1.0,Trump,0.779877
13187,FIPSCode,1.0,Clinton,0.17999
13187,FIPSCode,1.0,Johnson,0.040133
13193,FIPSCode,1.0,Trump,0.359226
13193,FIPSCode,1.0,Clinton,0.630977
13193,FIPSCode,1.0,Johnson,0.009797
13195,FIPSCode,1.0,Trump,0.769701
13195,FIPSCode,1.0,Clinton,0.202861
13195,FIPSCode,1.0,Johnson,0.027439
13197,FIPSCode,1.0,Trump,0.603519
13197,FIPSCode,1.0,Clinton,0.381087
13197,FIPSCode,1.0,Johnson,0.015394
13189,FIPSCode,1.0,Trump,0.586103
13189,FIPSCode,1.0,Clinton,0.399115
13189,FIPSCode,1.0,Johnson,0.014782
13191,FIPSCode,1.0,Trump,0.590717
13191,FIPSCode,1.0,Clinton,0.390141
13191,FIPSCode,1.0,Johnson,0.019143
13199,FIPSCode,1.0,Trump,0.568165
13199,FIPSCode,1.0,Clinton,0.413883
13199,FIPSCode,1.0,Johnson,0.017952
13201,FIPSCode,1.0,Trump,0.743318
13201,FIPSCode,1.0,Clinton,0.24489
13201,FIPSCode,1.0,Johnson,0.011792
13205,FIPSCode,1.0,Trump,0.544056
13205,FIPSCode,1.0,Clinton,0.44412
13205,FIPSCode,1.0,Johnson,0.011825
13207,FIPSCode,1.0,Trump,0.696146
13207,FIPSCode,1.0,Clinton,0.281469
13207,FIPSCode,1.0,Johnson,0.022385
13209,FIPSCode,1.0,Trump,0.749579
13209,FIPSCode,1.0,Clinton,0.237788
13209,FIPSCode,1.0,Johnson,0.012633
13211,FIPSCode,1.0,Trump,0.694809
13211,FIPSCode,1.0,Clinton,0.282097
13211,FIPSCode,1.0,Johnson,0.023093
13213,FIPSCode,1.0,Trump,0.832341
13213,FIPSCode,1.0,Clinton,0.144881
13213,FIPSCode,1.0,Johnson,0.022778
13215,FIPSCode,1.0,Trump,0.392904
13215,FIPSCode,1.0,Clinton,0.580428
13215,FIPSCode,1.0,Johnson,0.026668
13217,FIPSCode,1.0,Trump,0.477433
13217,FIPSCode,1.0,Clinton,0.500947
13217,FIPSCode,1.0,Johnson,0.02162
13219,FIPSCode,1.0,Trump,0.673574
13219,FIPSCode,1.0,Clinton,0.280016
13219,FIPSCode,1.0,Johnson,0.04641
13221,FIPSCode,1.0,Trump,0.694966
13221,FIPSCode,1.0,Clinton,0.275131
13221,FIPSCode,1.0,Johnson,0.029902
13223,FIPSCode,1.0,Trump,0.690924
13223,FIPSCode,1.0,Clinton,0.278848
13223,FIPSCode,1.0,Johnson,0.030228
13225,FIPSCode,1.0,Trump,0.504756
13225,FIPSCode,1.0,Clinton,0.475569
13225,FIPSCode,1.0,Johnson,0.019675
13227,FIPSCode,1.0,Trump,0.833166
13227,FIPSCode,1.0,Clinton,0.141519
13227,FIPSCode,1.0,Johnson,0.025315
13229,FIPSCode,1.0,Trump,0.863524
13229,FIPSCode,1.0,Clinton,0.123733
13229,FIPSCode,1.0,Johnson,0.012743
13231,FIPSCode,1.0,Trump,0.838383
13231,FIPSCode,1.0,Clinton,0.142841
13231,FIPSCode,1.0,Johnson,0.018777
13233,FIPSCode,1.0,Trump,0.777276
13233,FIPSCode,1.0,Clinton,0.202329
13233,FIPSCode,1.0,Johnson,0.020395
13235,FIPSCode,1.0,Trump,0.677133
13235,FIPSCode,1.0,Clinton,0.306752
13235,FIPSCode,1.0,Johnson,0.016116
13237,FIPSCode,1.0,Trump,0.690878
13237,FIPSCode,1.0,Clinton,0.291174
13237,FIPSCode,1.0,Johnson,0.017948
13239,FIPSCode,1.0,Trump,0.550766
13239,FIPSCode,1.0,Clinton,0.441571
13239,FIPSCode,1.0,Johnson,0.007663
13241,FIPSCode,1.0,Trump,0.790818
13241,FIPSCode,1.0,Clinton,0.181635
13241,FIPSCode,1.0,Johnson,0.027547
13243,FIPSCode,1.0,Trump,0.43873
13243,FIPSCode,1.0,Clinton,0.551605
13243,FIPSCode,1.0,Johnson,0.009665
13245,FIPSCode,1.0,Trump,0.325773
13245,FIPSCode,1.0,Clinton,0.650108
13245,FIPSCode,1.0,Johnson,0.024119
13247,FIPSCode,1.0,Trump,0.357924
13247,FIPSCode,1.0,Clinton,0.617564
13247,FIPSCode,1.0,Johnson,0.024511
13249,FIPSCode,1.0,Trump,0.771084
13249,FIPSCode,1.0,Clinton,0.210058
13249,FIPSCode,1.0,Johnson,0.018858
13251,FIPSCode,1.0,Trump,0.579926
13251,FIPSCode,1.0,Clinton,0.40358
13251,FIPSCode,1.0,Johnson,0.016494
13253,FIPSCode,1.0,Trump,0.654662
13253,FIPSCode,1.0,Clinton,0.331937
13253,FIPSCode,1.0,Johnson,0.0134
13255,FIPSCode,1.0,Trump,0.611172
13255,FIPSCode,1.0,Clinton,0.365508
13255,FIPSCode,1.0,Johnson,0.02332
13257,FIPSCode,1.0,Trump,0.787016
13257,FIPSCode,1.0,Clinton,0.188102
13257,FIPSCode,1.0,Johnson,0.024882
13259,FIPSCode,1.0,Trump,0.391727
13259,FIPSCode,1.0,Clinton,0.594647
13259,FIPSCode,1.0,Johnson,0.013625
13261,FIPSCode,1.0,Trump,0.480773
13261,FIPSCode,1.0,Clinton,0.503007
13261,FIPSCode,1.0,Johnson,0.01622
13263,FIPSCode,1.0,Trump,0.368681
13263,FIPSCode,1.0,Clinton,0.617139
13263,FIPSCode,1.0,Johnson,0.01418
13265,FIPSCode,1.0,Trump,0.389075
13265,FIPSCode,1.0,Clinton,0.607581
13265,FIPSCode,1.0,Johnson,0.003344
13267,FIPSCode,1.0,Trump,0.740052
13267,FIPSCode,1.0,Clinton,0.244119
13267,FIPSCode,1.0,Johnson,0.015829
13269,FIPSCode,1.0,Trump,0.606167
13269,FIPSCode,1.0,Clinton,0.380617
13269,FIPSCode,1.0,Johnson,0.013216
13271,FIPSCode,1.0,Trump,0.645586
13271,FIPSCode,1.0,Clinton,0.345982
13271,FIPSCode,1.0,Johnson,0.008432
13273,FIPSCode,1.0,Trump,0.448218
13273,FIPSCode,1.0,Clinton,0.542215
13273,FIPSCode,1.0,Johnson,0.009567
13275,FIPSCode,1.0,Trump,0.59921
13275,FIPSCode,1.0,Clinton,0.381151
13275,FIPSCode,1.0,Johnson,0.019639
13277,FIPSCode,1.0,Trump,0.67612
13277,FIPSCode,1.0,Clinton,0.306667
13277,FIPSCode,1.0,Johnson,0.017213
13279,FIPSCode,1.0,Trump,0.726045
13279,FIPSCode,1.0,Clinton,0.256613
13279,FIPSCode,1.0,Johnson,0.017342
13281,FIPSCode,1.0,Trump,0.798783
13281,FIPSCode,1.0,Clinton,0.179552
13281,FIPSCode,1.0,Johnson,0.021665
13283,FIPSCode,1.0,Trump,0.669256
13283,FIPSCode,1.0,Clinton,0.318905
13283,FIPSCode,1.0,Johnson,0.011839
13285,FIPSCode,1.0,Trump,0.605211
13285,FIPSCode,1.0,Clinton,0.373232
13285,FIPSCode,1.0,Johnson,0.021557
13287,FIPSCode,1.0,Trump,0.617266
13287,FIPSCode,1.0,Clinton,0.367118
13287,FIPSCode,1.0,Johnson,0.015616
13289,FIPSCode,1.0,Trump,0.501726
13289,FIPSCode,1.0,Clinton,0.485947
13289,FIPSCode,1.0,Johnson,0.012327
